date,piezometer_id,groundwater_level_m,cluster_id
2007-08-01,II/1065/1,76.3,3
2007-09-01,II/1065/1,76.32,3
2007-10-01,II/1065/1,76.32,3
2007-11-01,II/1065/1,76.32,3
2007-12-01,II/1065/1,76.28,3
2008-01-01,II/1065/1,76.49,3
2008-02-01,II/1065/1,76.64,3
2008-03-01,II/1065/1,76.66,3
2008-04-01,II/1065/1,76.76,3
2008-05-01,II/1065/1,76.97,3
2008-06-01,II/1065/1,77.07,3
2008-07-01,II/1065/1,76.44,3
2008-08-01,II/1065/1,76.67,3
2008-09-01,II/1065/1,76.79,3
2008-10-01,II/1065/1,76.87,3
2008-11-01,II/1065/1,76.76,3
2008-12-01,II/1065/1,76.92,3
2009-01-01,II/1065/1,76.89,3
2009-02-01,II/1065/1,76.74,3
2009-03-01,II/1065/1,76.69,3
2009-04-01,II/1065/1,76.79,3
2009-05-01,II/1065/1,76.79,3
2009-06-01,II/1065/1,76.73,3
2009-07-01,II/1065/1,76.57,3
2009-08-01,II/1065/1,76.59,3
2009-09-01,II/1065/1,76.65,3
2009-10-01,II/1065/1,76.41,3
2009-11-01,II/1065/1,76.38,3
2009-12-01,II/1065/1,76.44,3
2010-01-01,II/1065/1,76.43,3
2010-02-01,II/1065/1,76.42,3
2010-03-01,II/1065/1,76.36,3
2010-04-01,II/1065/1,76.51,3
2010-05-01,II/1065/1,76.63,3
2010-06-01,II/1065/1,76.63,3
2010-07-01,II/1065/1,76.54,3
2010-08-01,II/1065/1,76.37,3
2010-09-01,II/1065/1,76.48,3
2010-10-01,II/1065/1,76.58,3
2010-11-01,II/1065/1,76.56,3
2010-12-01,II/1065/1,76.49,3
2011-01-01,II/1065/1,76.3,3
2011-02-01,II/1065/1,76.35,3
2011-04-01,II/1065/1,76.57,3
2011-05-01,II/1065/1,76.68,3
2011-06-01,II/1065/1,76.67,3
2011-07-01,II/1065/1,76.64,3
2011-08-01,II/1065/1,76.78,3
2011-09-01,II/1065/1,76.87,3
2011-10-01,II/1065/1,76.8,3
2011-11-01,II/1065/1,76.91,3
2011-12-01,II/1065/1,76.92,3
2012-01-01,II/1065/1,76.88,3
2012-02-01,II/1065/1,76.77,3
2012-03-01,II/1065/1,76.75,3
2012-04-01,II/1065/1,76.69,3
2012-05-01,II/1065/1,76.77,3
2012-06-01,II/1065/1,76.72,3
2012-07-01,II/1065/1,76.76,3
2012-08-01,II/1065/1,76.8,3
2012-09-01,II/1065/1,76.81,3
2012-10-01,II/1065/1,76.77,3
2012-11-01,II/1065/1,76.75,3
2012-12-01,II/1065/1,76.77,3
2013-01-01,II/1065/1,76.71,3
2013-02-01,II/1065/1,76.73,3
2013-03-01,II/1065/1,76.74,3
2013-04-01,II/1065/1,76.72,3
2013-05-01,II/1065/1,76.7,3
2013-06-01,II/1065/1,76.71,3
2013-07-01,II/1065/1,76.76,3
2013-08-01,II/1065/1,76.75,3
2013-09-01,II/1065/1,76.73,3
2013-10-01,II/1065/1,76.74,3
2013-11-01,II/1065/1,76.74,3
2013-12-01,II/1065/1,76.71,3
2014-01-01,II/1065/1,76.74,3
2014-02-01,II/1065/1,76.74,3
2014-03-01,II/1065/1,76.95,3
2014-04-01,II/1065/1,76.95,3
2014-05-01,II/1065/1,76.94,3
2014-06-01,II/1065/1,76.96,3
2014-07-01,II/1065/1,76.96,3
2014-08-01,II/1065/1,76.72,3
2014-09-01,II/1065/1,76.5,3
2014-10-01,II/1065/1,76.49,3
2014-11-01,II/1065/1,76.58,3
2014-12-01,II/1065/1,76.52,3
2015-01-01,II/1065/1,76.65,3
2015-02-01,II/1065/1,76.69,3
2015-03-01,II/1065/1,76.7,3
2015-04-01,II/1065/1,76.68,3
2015-05-01,II/1065/1,76.76,3
2015-06-01,II/1065/1,76.76,3
2015-07-01,II/1065/1,76.74,3
2015-08-01,II/1065/1,76.87,3
2015-09-01,II/1065/1,76.88,3
2015-10-01,II/1065/1,76.84,3
2015-11-01,II/1065/1,76.4,3
2015-12-01,II/1065/1,76.09,3
2016-01-01,II/1065/1,76.42,3
2016-02-01,II/1065/1,76.5,3
2016-03-01,II/1065/1,76.53,3
2016-04-01,II/1065/1,76.5,3
2016-05-01,II/1065/1,76.67,3
2016-06-01,II/1065/1,76.64,3
2016-07-01,II/1065/1,76.27,3
2016-08-01,II/1065/1,76.35,3
2016-09-01,II/1065/1,76.69,3
2016-10-01,II/1065/1,76.47,3
2016-11-01,II/1065/1,76.26,3
2016-12-01,II/1065/1,76.16,3
2017-01-01,II/1065/1,76.26,3
2017-02-01,II/1065/1,76.36,3
2017-03-01,II/1065/1,76.31,3
2017-04-01,II/1065/1,76.22,3
2017-05-01,II/1065/1,76.25,3
2017-06-01,II/1065/1,76.34,3
2017-07-01,II/1065/1,76.28,3
2017-08-01,II/1065/1,76.25,3
2017-09-01,II/1065/1,76.22,3
2017-10-01,II/1065/1,76.18,3
2017-11-01,II/1065/1,76.19,3
2017-12-01,II/1065/1,76.22,3
2018-01-01,II/1065/1,76.25,3
2018-02-01,II/1065/1,76.37,3
2018-03-01,II/1065/1,76.36,3
2018-04-01,II/1065/1,76.68,3
2018-05-01,II/1065/1,76.9,3
2018-06-01,II/1065/1,76.32,3
2018-07-01,II/1065/1,75.92,3
2018-08-01,II/1065/1,75.91,3
2018-09-01,II/1065/1,75.89,3
2018-10-01,II/1065/1,75.86,3
2018-11-01,II/1065/1,75.9,3
2018-12-01,II/1065/1,76.01,3
2019-01-01,II/1065/1,75.99,3
2019-02-01,II/1065/1,75.89,3
2019-03-01,II/1065/1,75.88,3
2019-04-01,II/1065/1,76.16,3
2019-05-01,II/1065/1,76.38,3
2019-06-01,II/1065/1,76.49,3
2019-07-01,II/1065/1,76.47,3
2019-08-01,II/1065/1,75.08,3
2019-09-01,II/1065/1,75.25,3
2019-10-01,II/1065/1,75.48,3
2019-11-01,II/1065/1,75.52,3
2019-12-01,II/1065/1,75.68,3
2020-01-01,II/1065/1,75.81,3
2020-02-01,II/1065/1,75.81,3
2020-03-01,II/1065/1,75.98,3
2020-04-01,II/1065/1,75.66,3
2020-05-01,II/1065/1,75.06,3
2020-06-01,II/1065/1,75.24,3
2020-07-01,II/1065/1,75.29,3
2020-08-01,II/1065/1,75.09,3
2020-09-01,II/1065/1,75.44,3
2020-10-01,II/1065/1,75.65,3
2020-11-01,II/1065/1,75.94,3
2020-12-01,II/1065/1,76.07,3
2021-01-01,II/1065/1,76.22,3
2021-02-01,II/1065/1,76.39,3
2021-03-01,II/1065/1,76.49,3
2021-04-01,II/1065/1,76.55,3
2021-05-01,II/1065/1,76.45,3
2021-06-01,II/1065/1,75.98,3
2021-07-01,II/1065/1,75.75,3
2021-08-01,II/1065/1,75.91,3
2021-09-01,II/1065/1,76.18,3
2021-10-01,II/1065/1,76.32,3
2021-11-01,II/1065/1,76.42,3
2021-12-01,II/1065/1,76.55,3
2022-01-01,II/1065/1,76.74,3
2022-02-01,II/1065/1,76.79,3
2022-03-01,II/1065/1,76.71,3
2022-04-01,II/1065/1,76.72,3
2022-05-01,II/1065/1,76.52,3
2022-06-01,II/1065/1,76.23,3
2022-07-01,II/1065/1,75.59,3
2022-08-01,II/1065/1,75.32,3
2022-09-01,II/1065/1,75.79,3
2022-10-01,II/1065/1,75.95,3
2022-11-01,II/1065/1,75.93,3
2022-12-01,II/1065/1,76.07,3
2023-01-01,II/1065/1,76.06,3
2023-02-01,II/1065/1,76.31,3
2023-03-01,II/1065/1,76.47,3
2023-04-01,II/1065/1,76.68,3
2023-05-01,II/1065/1,76.39,3
2023-06-01,II/1065/1,75.61,3
2023-07-01,II/1065/1,75.28,3
2023-08-01,II/1065/1,75.12,3
2023-09-01,II/1065/1,75.04,3
2023-10-01,II/1065/1,75.04,3
2023-11-01,II/1065/1,75.11,3
2023-12-01,II/1065/1,75.6,3
2024-01-01,II/1065/1,75.94,3
2024-02-01,II/1065/1,76.38,3
2024-03-01,II/1065/1,76.65,3
1990-07-01,II/797/1,96.71,3
1990-08-01,II/797/1,87.56,3
1990-09-01,II/797/1,87.51,3
1990-10-01,II/797/1,87.46,3
1990-11-01,II/797/1,87.5,3
1990-12-01,II/797/1,87.5,3
1991-01-01,II/797/1,87.37,3
1991-02-01,II/797/1,87.37,3
1991-03-01,II/797/1,87.32,3
1991-04-01,II/797/1,89.63,3
1991-05-01,II/797/1,87.3,3
1991-06-01,II/797/1,87.33,3
1991-07-01,II/797/1,87.3,3
1991-08-01,II/797/1,87.16,3
1991-09-01,II/797/1,87.16,3
1991-10-01,II/797/1,87.14,3
1991-11-01,II/797/1,87.14,3
1991-12-01,II/797/1,87.13,3
1992-01-01,II/797/1,87.13,3
1992-02-01,II/797/1,87.13,3
1992-03-01,II/797/1,87.05,3
1992-04-01,II/797/1,87.04,3
1992-05-01,II/797/1,86.95,3
1992-06-01,II/797/1,86.99,3
1992-07-01,II/797/1,86.91,3
1992-08-01,II/797/1,86.91,3
1992-09-01,II/797/1,86.87,3
1992-10-01,II/797/1,86.87,3
1992-11-01,II/797/1,86.8,3
1992-12-01,II/797/1,86.8,3
1993-01-01,II/797/1,86.85,3
1993-02-01,II/797/1,86.83,3
1993-03-01,II/797/1,86.81,3
1993-04-01,II/797/1,86.77,3
1993-05-01,II/797/1,86.71,3
1993-06-01,II/797/1,86.69,3
1993-07-01,II/797/1,86.65,3
1993-08-01,II/797/1,86.62,3
1993-09-01,II/797/1,86.63,3
1993-10-01,II/797/1,86.62,3
1993-11-01,II/797/1,86.63,3
1993-12-01,II/797/1,86.61,3
1994-01-01,II/797/1,86.6,3
1994-02-01,II/797/1,86.61,3
1994-03-01,II/797/1,86.68,3
1994-04-01,II/797/1,86.73,3
1994-05-01,II/797/1,86.77,3
1994-06-01,II/797/1,86.72,3
1994-07-01,II/797/1,86.68,3
1994-08-01,II/797/1,86.76,3
1994-09-01,II/797/1,86.8,3
1994-10-01,II/797/1,86.77,3
1994-11-01,II/797/1,86.8,3
1994-12-01,II/797/1,86.79,3
1995-01-01,II/797/1,86.77,3
1995-02-01,II/797/1,86.81,3
1995-03-01,II/797/1,86.79,3
1995-04-01,II/797/1,86.8,3
1995-05-01,II/797/1,86.79,3
1995-06-01,II/797/1,86.83,3
1995-07-01,II/797/1,86.8,3
1995-08-01,II/797/1,86.78,3
1995-09-01,II/797/1,86.8,3
1995-10-01,II/797/1,86.78,3
1995-11-01,II/797/1,86.81,3
1995-12-01,II/797/1,86.84,3
1996-01-01,II/797/1,86.84,3
1996-02-01,II/797/1,86.89,3
1996-03-01,II/797/1,86.84,3
1996-04-01,II/797/1,86.83,3
1996-05-01,II/797/1,86.96,3
1996-06-01,II/797/1,86.84,3
1996-07-01,II/797/1,86.84,3
1996-08-01,II/797/1,86.82,3
1996-09-01,II/797/1,86.83,3
1996-10-01,II/797/1,86.83,3
1996-11-01,II/797/1,86.84,3
1996-12-01,II/797/1,86.81,3
1997-01-01,II/797/1,86.82,3
1997-02-01,II/797/1,86.8,3
1997-03-01,II/797/1,86.8,3
1997-04-01,II/797/1,86.81,3
1997-05-01,II/797/1,86.77,3
1997-06-01,II/797/1,86.74,3
1997-07-01,II/797/1,86.75,3
1997-08-01,II/797/1,86.71,3
1997-09-01,II/797/1,86.72,3
1997-10-01,II/797/1,86.76,3
1997-11-01,II/797/1,86.78,3
1997-12-01,II/797/1,86.78,3
1998-01-01,II/797/1,86.72,3
1998-02-01,II/797/1,86.69,3
1998-03-01,II/797/1,86.69,3
1998-04-01,II/797/1,86.74,3
1998-05-01,II/797/1,86.69,3
1998-06-01,II/797/1,86.63,3
1998-07-01,II/797/1,86.65,3
1998-08-01,II/797/1,86.6,3
1998-09-01,II/797/1,86.62,3
1998-10-01,II/797/1,86.6,3
1998-11-01,II/797/1,86.59,3
1998-12-01,II/797/1,86.58,3
1999-01-01,II/797/1,86.71,3
1999-02-01,II/797/1,86.75,3
1999-03-01,II/797/1,86.68,3
1999-04-01,II/797/1,86.78,3
1999-05-01,II/797/1,86.79,3
1999-06-01,II/797/1,86.89,3
1999-07-01,II/797/1,86.9,3
1999-08-01,II/797/1,86.93,3
1999-09-01,II/797/1,87.04,3
1999-10-01,II/797/1,86.99,3
1999-11-01,II/797/1,87.07,3
1999-12-01,II/797/1,87.03,3
2000-01-01,II/797/1,86.99,3
2000-02-01,II/797/1,87.06,3
2000-03-01,II/797/1,87.07,3
2000-04-01,II/797/1,87.04,3
2000-05-01,II/797/1,87.06,3
2000-06-01,II/797/1,87.05,3
2000-07-01,II/797/1,86.97,3
2000-08-01,II/797/1,86.92,3
2000-09-01,II/797/1,86.97,3
2000-10-01,II/797/1,86.92,3
2000-11-01,II/797/1,86.95,3
2000-12-01,II/797/1,86.95,3
2001-01-01,II/797/1,86.96,3
2001-02-01,II/797/1,86.95,3
2001-03-01,II/797/1,86.9,3
2001-04-01,II/797/1,86.89,3
2001-05-01,II/797/1,86.9,3
2001-06-01,II/797/1,86.94,3
2001-07-01,II/797/1,86.91,3
2001-08-01,II/797/1,86.92,3
2001-09-01,II/797/1,86.92,3
2001-10-01,II/797/1,86.9,3
2001-11-01,II/797/1,86.91,3
2001-12-01,II/797/1,86.85,3
2002-01-01,II/797/1,86.92,3
2002-02-01,II/797/1,87.03,3
2002-03-01,II/797/1,87.14,3
2002-04-01,II/797/1,87.06,3
2002-05-01,II/797/1,87.14,3
2002-06-01,II/797/1,87.12,3
2002-07-01,II/797/1,87.16,3
2002-08-01,II/797/1,87.22,3
2002-09-01,II/797/1,87.15,3
2002-10-01,II/797/1,87.15,3
2002-11-01,II/797/1,87.14,3
2002-12-01,II/797/1,87.23,3
2003-01-01,II/797/1,87.27,3
2003-02-01,II/797/1,87.22,3
2003-03-01,II/797/1,87.2,3
2003-04-01,II/797/1,87.2,3
2003-05-01,II/797/1,87.18,3
2003-06-01,II/797/1,87.13,3
2003-07-01,II/797/1,87.14,3
2003-08-01,II/797/1,87.08,3
2003-09-01,II/797/1,87.09,3
2003-10-01,II/797/1,87.01,3
2003-11-01,II/797/1,86.99,3
2003-12-01,II/797/1,86.97,3
2004-01-01,II/797/1,86.96,3
2004-02-01,II/797/1,86.95,3
2004-03-01,II/797/1,86.9,3
2004-04-01,II/797/1,86.89,3
2004-05-01,II/797/1,86.89,3
2004-06-01,II/797/1,86.85,3
2004-07-01,II/797/1,86.85,3
2004-08-01,II/797/1,86.86,3
2004-09-01,II/797/1,86.87,3
2004-10-01,II/797/1,86.91,3
2004-11-01,II/797/1,86.78,3
2004-12-01,II/797/1,86.73,3
2005-01-01,II/797/1,86.68,3
2005-02-01,II/797/1,86.65,3
2005-03-01,II/797/1,86.64,3
2005-04-01,II/797/1,86.64,3
2005-05-01,II/797/1,86.62,3
2005-06-01,II/797/1,86.6,3
2005-07-01,II/797/1,86.61,3
2005-08-01,II/797/1,86.63,3
2005-09-01,II/797/1,86.62,3
2005-10-01,II/797/1,86.6,3
2005-11-01,II/797/1,86.64,3
2005-12-01,II/797/1,86.59,3
2006-01-01,II/797/1,86.55,3
2006-02-01,II/797/1,86.56,3
2006-03-01,II/797/1,86.61,3
2006-04-01,II/797/1,86.63,3
2006-06-01,II/797/1,86.86,3
2006-07-01,II/797/1,86.76,3
2006-08-01,II/797/1,86.67,3
2006-09-01,II/797/1,86.65,3
2006-10-01,II/797/1,86.69,3
2006-11-01,II/797/1,86.75,3
2006-12-01,II/797/1,86.65,3
2007-01-01,II/797/1,86.66,3
2007-02-01,II/797/1,86.71,3
2007-03-01,II/797/1,86.64,3
2007-04-01,II/797/1,86.66,3
2007-05-01,II/797/1,86.69,3
2007-06-01,II/797/1,86.77,3
2007-07-01,II/797/1,86.74,3
2007-08-01,II/797/1,86.78,3
2007-09-01,II/797/1,86.78,3
2007-10-01,II/797/1,86.83,3
2007-11-01,II/797/1,86.85,3
2007-12-01,II/797/1,86.84,3
2008-01-01,II/797/1,86.88,3
2008-02-01,II/797/1,86.9,3
2008-03-01,II/797/1,86.93,3
2008-04-01,II/797/1,86.92,3
2008-05-01,II/797/1,86.91,3
2008-06-01,II/797/1,86.92,3
2008-07-01,II/797/1,86.95,3
2008-08-01,II/797/1,86.99,3
2008-09-01,II/797/1,86.91,3
2008-10-01,II/797/1,86.89,3
2008-11-01,II/797/1,86.98,3
2008-12-01,II/797/1,86.89,3
2009-01-01,II/797/1,86.92,3
2009-02-01,II/797/1,86.88,3
2009-03-01,II/797/1,86.89,3
2009-04-01,II/797/1,86.91,3
2009-05-01,II/797/1,86.85,3
2009-06-01,II/797/1,86.87,3
2009-07-01,II/797/1,86.86,3
2009-08-01,II/797/1,86.81,3
2009-09-01,II/797/1,86.8,3
2009-10-01,II/797/1,86.74,3
2009-11-01,II/797/1,86.78,3
2009-12-01,II/797/1,86.78,3
2010-01-01,II/797/1,86.76,3
2010-02-01,II/797/1,86.78,3
2010-03-01,II/797/1,86.74,3
2010-04-01,II/797/1,86.77,3
2010-05-01,II/797/1,86.83,3
2010-06-01,II/797/1,86.84,3
2010-07-01,II/797/1,86.8,3
2010-08-01,II/797/1,86.85,3
2010-09-01,II/797/1,86.85,3
2010-10-01,II/797/1,86.87,3
2010-11-01,II/797/1,86.94,3
2010-12-01,II/797/1,86.93,3
2011-01-01,II/797/1,86.91,3
2011-02-01,II/797/1,86.97,3
2011-03-01,II/797/1,87.11,3
2011-04-01,II/797/1,87.17,3
2011-05-01,II/797/1,87.21,3
2011-06-01,II/797/1,87.17,3
2011-07-01,II/797/1,87.2,3
2011-08-01,II/797/1,87.22,3
2011-09-01,II/797/1,87.2,3
2011-10-01,II/797/1,87.14,3
2011-11-01,II/797/1,87.14,3
2011-12-01,II/797/1,87.19,3
2012-01-01,II/797/1,87.12,3
2012-02-01,II/797/1,87.08,3
2012-03-01,II/797/1,87.11,3
2012-04-01,II/797/1,87.15,3
2012-05-01,II/797/1,87.09,3
2012-06-01,II/797/1,87.05,3
2012-07-01,II/797/1,87.05,3
2012-08-01,II/797/1,87.01,3
2012-09-01,II/797/1,87.02,3
2012-10-01,II/797/1,87.03,3
2012-11-01,II/797/1,86.96,3
2012-12-01,II/797/1,86.91,3
2013-01-01,II/797/1,86.9,3
2013-02-01,II/797/1,86.91,3
2013-03-01,II/797/1,86.9,3
2013-04-01,II/797/1,86.9,3
2013-05-01,II/797/1,86.89,3
2013-06-01,II/797/1,86.89,3
2013-07-01,II/797/1,86.86,3
2013-08-01,II/797/1,86.86,3
2013-09-01,II/797/1,86.88,3
2013-10-01,II/797/1,86.85,3
2013-11-01,II/797/1,86.83,3
2013-12-01,II/797/1,86.84,3
2014-01-01,II/797/1,86.84,3
2014-02-01,II/797/1,86.84,3
2014-03-01,II/797/1,86.82,3
2014-04-01,II/797/1,86.89,3
2014-05-01,II/797/1,86.85,3
2014-06-01,II/797/1,86.82,3
2014-07-01,II/797/1,86.87,3
2014-08-01,II/797/1,86.81,3
2014-09-01,II/797/1,86.79,3
2014-10-01,II/797/1,86.78,3
2014-11-01,II/797/1,86.74,3
2014-12-01,II/797/1,86.75,3
2015-01-01,II/797/1,86.76,3
2015-02-01,II/797/1,86.78,3
2015-03-01,II/797/1,86.7,3
2015-04-01,II/797/1,86.69,3
2015-05-01,II/797/1,86.69,3
2015-06-01,II/797/1,86.66,3
2015-07-01,II/797/1,86.66,3
2015-08-01,II/797/1,86.6,3
2015-09-01,II/797/1,86.56,3
2015-10-01,II/797/1,86.58,3
2015-11-01,II/797/1,86.57,3
2015-12-01,II/797/1,86.55,3
2016-01-01,II/797/1,86.52,3
2016-02-01,II/797/1,86.55,3
2016-03-01,II/797/1,86.53,3
2016-04-01,II/797/1,86.51,3
2016-05-01,II/797/1,86.43,3
2016-06-01,II/797/1,86.42,3
2016-07-01,II/797/1,86.41,3
2016-08-01,II/797/1,86.39,3
2016-09-01,II/797/1,86.35,3
2016-10-01,II/797/1,86.33,3
2016-11-01,II/797/1,86.35,3
2016-12-01,II/797/1,86.31,3
2017-01-01,II/797/1,86.28,3
2017-02-01,II/797/1,86.37,3
2017-03-01,II/797/1,86.32,3
2017-04-01,II/797/1,86.26,3
2017-05-01,II/797/1,86.26,3
2017-06-01,II/797/1,86.25,3
2017-07-01,II/797/1,86.24,3
2017-08-01,II/797/1,86.26,3
2017-09-01,II/797/1,86.32,3
2017-10-01,II/797/1,86.27,3
2017-11-01,II/797/1,86.26,3
2017-12-01,II/797/1,86.25,3
2018-01-01,II/797/1,86.25,3
2018-02-01,II/797/1,86.3,3
2018-03-01,II/797/1,86.38,3
2018-04-01,II/797/1,86.42,3
2018-05-01,II/797/1,86.36,3
2018-06-01,II/797/1,86.37,3
2018-07-01,II/797/1,86.35,3
2018-08-01,II/797/1,86.33,3
2018-09-01,II/797/1,86.4,3
2018-10-01,II/797/1,86.41,3
2018-11-01,II/797/1,86.4,3
2018-12-01,II/797/1,86.39,3
2019-01-01,II/797/1,86.42,3
2019-02-01,II/797/1,86.33,3
2019-03-01,II/797/1,86.32,3
2019-04-01,II/797/1,86.31,3
2019-05-01,II/797/1,86.38,3
2019-06-01,II/797/1,86.31,3
2019-07-01,II/797/1,86.28,3
2019-08-01,II/797/1,86.24,3
2019-09-01,II/797/1,86.22,3
2019-10-01,II/797/1,86.24,3
2019-11-01,II/797/1,86.23,3
2019-12-01,II/797/1,86.26,3
2020-01-01,II/797/1,86.18,3
2020-02-01,II/797/1,86.17,3
2020-03-01,II/797/1,86.15,3
2020-04-01,II/797/1,86.15,3
2020-05-01,II/797/1,86.13,3
2020-06-01,II/797/1,86.13,3
2020-07-01,II/797/1,86.14,3
2020-08-01,II/797/1,86.12,3
2020-09-01,II/797/1,86.06,3
2020-10-01,II/797/1,86.09,3
2020-11-01,II/797/1,86.06,3
2020-12-01,II/797/1,86.08,3
2021-01-01,II/797/1,86.1,3
2021-02-01,II/797/1,86.06,3
2021-03-01,II/797/1,86.05,3
2021-04-01,II/797/1,86.12,3
2021-05-01,II/797/1,86.11,3
2021-06-01,II/797/1,86.07,3
2021-07-01,II/797/1,86.04,3
2021-08-01,II/797/1,86.04,3
2021-09-01,II/797/1,86.00166666666667,3
2021-10-01,II/797/1,86.00903225806452,3
2021-11-01,II/797/1,86.03466666666667,3
2021-12-01,II/797/1,86.03354838709677,3
2022-01-01,II/797/1,86.02129032258064,3
2022-02-01,II/797/1,86.05142857142857,3
2022-03-01,II/797/1,85.97354838709678,3
2022-04-01,II/797/1,86.019,3
2022-05-01,II/797/1,85.96129032258064,3
2022-06-01,II/797/1,85.94366666666667,3
2022-07-01,II/797/1,85.91064516129032,3
2022-08-01,II/797/1,85.93870967741935,3
2022-09-01,II/797/1,85.94,3
2022-10-01,II/797/1,85.91541666666667,3
2022-11-01,II/797/1,85.93633333333332,3
2022-12-01,II/797/1,85.94032258064516,3
2023-01-01,II/797/1,85.93064516129031,3
2023-02-01,II/797/1,85.91035714285714,3
2023-03-01,II/797/1,85.9458064516129,3
2023-04-01,II/797/1,85.89566666666667,3
2023-05-01,II/797/1,85.86322580645161,3
2023-06-01,II/797/1,85.864,3
2023-07-01,II/797/1,85.8583870967742,3
2023-08-01,II/797/1,85.83064516129032,3
2023-09-01,II/797/1,85.799,3
2023-10-01,II/797/1,85.83064516129032,3
2023-11-01,II/797/1,85.834,3
2023-12-01,II/797/1,85.81161290322581,3
2024-01-01,II/797/1,85.80129032258064,3
2024-02-01,II/797/1,85.84172413793102,3
2024-03-01,II/797/1,85.85032258064516,3
2024-04-01,II/797/1,85.856,3
