gwb_code,x_coord_2180,y_coord_2180
PLGW600043,433768.0,509881.77
PLGW600043,433816.79,509919.81
PLGW600043,433834.33,509959.56
PLGW600043,433849.76,509982.93
PLGW600043,433879.47,510014.66
PLGW600043,433888.7391,510022.8011
PLGW600043,433920.63,510050.82
PLGW600043,433961.58,510077.7
PLGW600043,434002.28,510094.9
PLGW600043,434049.93,510105.63
PLGW600043,434105.61,510109.55
PLGW600043,434141.07,510140.68
PLGW600043,434170.65,510153.95
PLGW600043,434211.89,510160.17
PLGW600043,434250.41,510149.07
PLGW600043,434264.15,510154.94
PLGW600043,434281.08,510169.17
PLGW600043,434291.4,510188.27
PLGW600043,434310.4,510249.76
PLGW600043,434337.87,510386.52
PLGW600043,434366.41,510471.4
PLGW600043,434413.36,510554.2
PLGW600043,434451.34,510599.83
PLGW600043,434507.24,510627.17
PLGW600043,434531.37,510645.74
PLGW600043,434550.79,510667.78
PLGW600043,434579.79,510681.35
PLGW600043,434652.84,510691.87
PLGW600043,434735.14,510679.57
PLGW600043,434765.86,510683.2
PLGW600043,434785.21,510695.44
PLGW600043,434797.2077,510706.5594
PLGW600043,434804.47,510713.29
PLGW600043,434816.62,510730.16
PLGW600043,434821.16,510744.9
PLGW600043,434816.31,510760.29
PLGW600043,434784.69,510798.93
PLGW600043,434772.64,510824.24
PLGW600043,434754.67,510896.57
PLGW600043,434746.21,510925.15
PLGW600043,434739.51,510954.04
PLGW600043,434711.28,511011.93
PLGW600043,434697.73,511048.14
PLGW600043,434693.23,511078.22
PLGW600043,434695.08,511100.04
PLGW600043,434701.72,511123.49
PLGW600043,434718.69,511142.63
PLGW600043,434734.57,511170.15
PLGW600043,434757.85,511200.31
PLGW600043,434799.58,511220.64
PLGW600043,434808.06,511231.34
PLGW600043,434799.83,511239.59
PLGW600043,434750.47,511262.71
PLGW600043,434714.29,511315.78
PLGW600043,434668.34,511338.7
PLGW600043,434656.06,511353.99
PLGW600043,434652.75,511384.51
PLGW600043,434661.26,511444.41
PLGW600043,434670.04,511554.74
PLGW600043,434667.6,511581.29
PLGW600043,434659.22,511601.06
PLGW600043,434641.71,511618.21
PLGW600043,434612.57,511635.3
PLGW600043,434590.14,511645.12
PLGW600043,434551.08,511654.16
PLGW600043,434538.32,511660.76
PLGW600043,434528.89,511672.98
PLGW600043,434513.8,511708.22
PLGW600043,434507.3567,511733.1791
PLGW600043,434505.9005,511742.2302
PLGW600043,434495.9432,511754.5773
PLGW600043,434477.5857,511772.7745
PLGW600043,434463.1925,511791.0149
PLGW600043,434460.2915,511808.5019
PLGW600043,434463.7948,511836.0916
PLGW600043,434471.7483,511859.8503
PLGW600043,434478.9895,511875.2047
PLGW600043,434476.5433,511891.7162
PLGW600043,434471.0568,511903.473
PLGW600043,434457.9299,511915.535
PLGW600043,434445.5761,511920.7854
PLGW600043,434433.4223,511923.2278
PLGW600043,434416.1381,511923.8879
PLGW600043,434398.2503,511921.0929
PLGW600043,434383.939,511910.2371
PLGW600043,434382.4944,511894.864
PLGW600043,434382.2825,511874.2192
PLGW600043,434380.5101,511861.1296
PLGW600043,434371.859,511859.7685
PLGW600043,434357.4806,511859.3047
PLGW600043,434345.305,511866.9342
PLGW600043,434340.2826,511883.1173
PLGW600043,434329.1341,511895.8321
PLGW600043,434291.698,511915.6778
PLGW600043,434272.4,511927.4498
PLGW600043,434257.9139,511936.2865
PLGW600043,434235.56,511934.8
PLGW600043,434208.57,511933.74
PLGW600043,434184.76,511949.08
PLGW600043,434164.65,511989.83
PLGW600043,434160.18,512008.21
PLGW600043,434150.33,512014.89
PLGW600043,434115.88,512025.16
PLGW600043,434106.52,512035.68
PLGW600043,434105.19,512053.11
PLGW600043,434112.75,512103.49
PLGW600043,434110.25,512114.24
PLGW600043,434103.24,512122.44
PLGW600043,434091.44,512127.63
PLGW600043,434074.52,512129.66
PLGW600043,433987.49,512122.91
PLGW600043,433952.64,512126.35
PLGW600043,433932.05,512138.67
PLGW600043,433910.75,512177.76
PLGW600043,433894.22,512192.25
PLGW600043,433863.86,512203.49
PLGW600043,433825.74,512204.55
PLGW600043,433797.79,512257.7
PLGW600043,433779.14,512303.18
PLGW600043,433768.76,512317.17
PLGW600043,433757.68,512318.36
PLGW600043,433736.4,512299.58
PLGW600043,433728.9,512296.62
PLGW600043,433722.75,512302.26
PLGW600043,433708.29,512334.17
PLGW600043,433695.54,512343.27
PLGW600043,433677.6,512350.41
PLGW600043,433648.4,512355.09
PLGW600043,433598.39,512340.59
PLGW600043,433582.99,512340.43
PLGW600043,433575.59,512348.14
PLGW600043,433570.54,512384.31
PLGW600043,433563.68,512392.28
PLGW600043,433551.48,512389.09
PLGW600043,433512.58,512362.59
PLGW600043,433501.8027,512355.4895
PLGW600043,433488.5979,512339.014
PLGW600043,433481.9926,512320.5676
PLGW600043,433474.432,512298.5139
PLGW600043,433465.1715,512282.6389
PLGW600043,433450.7238,512273.5699
PLGW600043,433427.8634,512274.9239
PLGW600043,433405.8602,512281.5742
PLGW600043,433373.1842,512304.1682
PLGW600043,433351.0176,512320.9283
PLGW600043,433341.4786,512328.9411
PLGW600043,433329.2723,512329.4293
PLGW600043,433316.1662,512324.8337
PLGW600043,433286.4155,512311.0856
PLGW600043,433284.93,512309.85
PLGW600043,433275.3591,512309.252
PLGW600043,433258.6455,512315.4053
PLGW600043,433244.9055,512323.6494
PLGW600043,433234.6312,512328.2157
PLGW600043,433221.7557,512332.2093
PLGW600043,433202.8812,512333.2898
PLGW600043,433193.3116,512333.5713
PLGW600043,433181.1612,512336.3328
PLGW600043,433174.6526,512340.9855
PLGW600043,433164.83,512353.5057
PLGW600043,433158.6859,512369.469
PLGW600043,433153.573,512390.0574
PLGW600043,433149.8305,512400.878
PLGW600043,433139.65,512417.4
PLGW600043,433123.25,512429.57
PLGW600043,433095.53,512435.37
PLGW600043,433049.98,512468.34
PLGW600043,433013.71,512474.02
PLGW600043,432994.43,512478.72
PLGW600043,432990.96,512495.19
PLGW600043,433005.35,512532.39
PLGW600043,433008.7566,512553.1584
PLGW600043,433006.197,512579.029
PLGW600043,432997.208,512600.401
PLGW600043,432985.0464,512613.1459
PLGW600043,432961.051,512629.7142
PLGW600043,432949.233,512643.1344
PLGW600043,432951.2174,512653.0563
PLGW600043,432963.9417,512663.9629
PLGW600043,432998.2515,512676.1977
PLGW600043,433037.7617,512685.6265
PLGW600043,433075.8,512701.14
PLGW600043,433103.67,512728.02
PLGW600043,433119.55,512751.83
PLGW600043,433134.6,512782.66
PLGW600043,433146.04,512805.36
PLGW600043,433145.49,512824.8
PLGW600043,433137.22,512843.64
PLGW600043,433129.76,512850.03
PLGW600043,433107.24,512858.19
PLGW600043,433100.96,512866.23
PLGW600043,433097.99,512887.36
PLGW600043,433102.68,512910.05
PLGW600043,433107.17,512916.67
PLGW600043,433114.77,512919.77
PLGW600043,433147.06,512925.4
PLGW600043,433169.29,512928.05
PLGW600043,433188.31,512943.44
PLGW600043,433195.83,512968.29
PLGW600043,433190.14,512984.49
PLGW600043,433161.85,513023.09
PLGW600043,433152.97,513057.33
PLGW600043,433147.88,513066.0
PLGW600043,433138.11,513066.42
PLGW600043,433111.09,513051.28
PLGW600043,433099.91,513048.24
PLGW600043,433084.64,513054.49
PLGW600043,433069.94,513067.79
PLGW600043,433064.91,513082.33
PLGW600043,433077.3,513118.99
PLGW600043,433062.89,513143.98
PLGW600043,433068.3,513175.19
PLGW600043,433067.17,513183.64
PLGW600043,433054.41,513190.75
PLGW600043,433007.85,513192.57
PLGW600043,432993.03,513197.35
PLGW600043,432989.39,513203.62
PLGW600043,432990.68,513224.45
PLGW600043,432985.16,513244.43
PLGW600043,432973.93,513262.69
PLGW600043,432961.42,513270.85
PLGW600043,432933.66,513267.81
PLGW600043,432910.28,513254.0
PLGW600043,432907.1,513239.66
PLGW600043,432913.22,513196.98
PLGW600043,432908.12,513180.11
PLGW600043,432893.52,513162.32
PLGW600043,432847.697,513123.1118
PLGW600043,432837.1999,513119.1022
PLGW600043,432822.9528,513117.7123
PLGW600043,432803.2064,513117.4298
PLGW600043,432787.0991,513120.961
PLGW600043,432765.6579,513132.6282
PLGW600043,432740.5667,513147.1206
PLGW600043,432721.0303,513152.2274
PLGW600043,432692.8603,513146.1785
PLGW600043,432664.334,513131.5087
PLGW600043,432643.947,513116.3356
PLGW600043,432629.5547,513093.4777
PLGW600043,432610.6518,513052.7155
PLGW600043,432592.6745,513040.0225
PLGW600043,432571.3765,513022.1774
PLGW600043,432558.7765,513014.9161
PLGW600043,432557.31,513014.88
PLGW600043,432531.64,513005.3
PLGW600043,432507.1,512992.88
PLGW600043,432494.6,512967.73
PLGW600043,432473.96,512940.75
PLGW600043,432456.39,512921.42
PLGW600043,432430.23,512910.33
PLGW600043,432417.09,512900.65
PLGW600043,432414.78,512888.01
PLGW600043,432432.8,512856.88
PLGW600043,432435.38,512844.95
PLGW600043,432429.08,512835.43
PLGW600043,432403.32,512816.18
PLGW600043,432400.57,512805.55
PLGW600043,432411.5,512791.51
PLGW600043,432456.84,512757.27
PLGW600043,432462.61,512748.65
PLGW600043,432463.06,512739.47
PLGW600043,432457.88,512729.6
PLGW600043,432446.65,512719.21
PLGW600043,432368.79,512673.64
PLGW600043,432343.56,512649.7
PLGW600043,432339.46,512638.6
PLGW600043,432340.12,512626.76
PLGW600043,432353.31,512583.03
PLGW600043,432354.37,512560.27
PLGW600043,432341.14,512542.28
PLGW600043,432319.44,512506.3
PLGW600043,432282.51,512482.68
PLGW600043,432260.75,512476.26
PLGW600043,432241.26,512474.53
PLGW600043,432197.93,512485.78
PLGW600043,432182.74,512492.88
PLGW600043,432156.73,512511.46
PLGW600043,432143.99,512514.07
PLGW600043,432133.1,512508.63
PLGW600043,432108.42,512484.55
PLGW600043,432098.0678,512477.9003
PLGW600043,432094.44,512475.57
PLGW600043,432061.76,512460.29
PLGW600043,432035.6,512454.54
PLGW600043,432013.42,512458.83
PLGW600043,431965.57,512486.41
PLGW600043,431949.03,512485.13
PLGW600043,431929.45,512471.37
PLGW600043,431887.11,512439.62
PLGW600043,431836.31,512416.34
PLGW600043,431796.63,512388.82
PLGW600043,431771.19,512381.94
PLGW600043,431750.42,512400.7
PLGW600043,431737.96,512418.13
PLGW600043,431735.3768,512435.1064
PLGW600043,431732.8217,512437.0227
PLGW600043,431722.1665,512437.3361
PLGW600043,431689.1653,512433.7154
PLGW600043,431672.5294,512438.0804
PLGW600043,431650.8007,512462.1582
PLGW600043,431637.5715,512477.3717
PLGW600043,431630.2079,512487.7328
PLGW600043,431632.2798,512499.8614
PLGW600043,431645.1693,512521.2188
PLGW600043,431657.1842,512537.6535
PLGW600043,431664.9355,512549.465
PLGW600043,431667.494,512556.7539
PLGW600043,431666.5275,512567.0175
PLGW600043,431659.9594,512572.6499
PLGW600043,431605.07,512574.55
PLGW600043,431566.03,512583.3
PLGW600043,431562.01,512591.16
PLGW600043,431582.91,512613.56
PLGW600043,431582.35,512627.94
PLGW600043,431562.15,512648.98
PLGW600043,431522.4,512671.95
PLGW600043,431487.6,512683.01
PLGW600043,431465.0641,512689.5061
PLGW600043,431458.5366,512695.9167
PLGW600043,431456.2215,512699.8854
PLGW600043,431455.2293,512704.1849
PLGW600043,431454.8986,512714.1068
PLGW600043,431454.8986,512721.7136
PLGW600043,431456.883,512730.6433
PLGW600043,431456.5522,512740.2345
PLGW600043,431453.6857,512745.9243
PLGW600043,431448.8622,512748.3361
PLGW600043,431438.3621,512750.4871
PLGW600043,431428.9209,512755.4431
PLGW600043,431420.8347,512759.7972
PLGW600043,431412.5652,512761.7319
PLGW600043,431404.2969,512761.4012
PLGW600043,431394.2852,512757.2855
PLGW600043,431388.2012,512751.8775
PLGW600043,431380.5427,512742.3045
PLGW600043,431372.3261,512732.0337
PLGW600043,431362.78,512726.306
PLGW600043,431350.7187,512725.6823
PLGW600043,431304.12,512735.82
PLGW600043,431285.44,512750.15
PLGW600043,431280.45,512759.87
PLGW600043,431275.72,512785.0
PLGW600043,431261.22,512793.89
PLGW600043,431245.22,512793.86
PLGW600043,431217.35,512773.01
PLGW600043,431204.36,512769.38
PLGW600043,431187.64,512773.08
PLGW600043,431137.27,512796.26
PLGW600043,431126.44,512797.87
PLGW600043,431102.89,512796.55
PLGW600043,431088.34,512799.46
PLGW600043,431075.9,512807.66
PLGW600043,431058.59,512834.5
PLGW600043,431009.55,512859.46
PLGW600043,430964.68,512908.0
PLGW600043,430946.35,512919.61
PLGW600043,430931.46,512918.45
PLGW600043,430903.85,512899.57
PLGW600043,430891.27,512895.12
PLGW600043,430857.09,512896.15
PLGW600043,430795.32,512888.5
PLGW600043,430763.16,512891.27
PLGW600043,430747.82,512898.68
PLGW600043,430730.44,512899.97
PLGW600043,430720.56,512897.09
PLGW600043,430707.33,512888.89
PLGW600043,430688.81,512882.27
PLGW600043,430674.94,512872.52
PLGW600043,430675.26,512860.33
PLGW600043,430683.38,512829.42
PLGW600043,430680.76,512820.9
PLGW600043,430666.74,512822.44
PLGW600043,430627.96,512837.82
PLGW600043,430618.31,512843.18
PLGW600043,430604.76,512840.71
PLGW600043,430602.56,512831.21
PLGW600043,430604.39,512806.86
PLGW600043,430599.79,512791.98
PLGW600043,430588.67,512775.68
PLGW600043,430555.0,512739.12
PLGW600043,430543.97,512718.23
PLGW600043,430539.65,512692.36
PLGW600043,430538.36,512624.0
PLGW600043,430534.18,512606.92
PLGW600043,430526.75,512593.6
PLGW600043,430503.03,512574.17
PLGW600043,430467.5034,512557.7488
PLGW600043,430443.34,512546.58
PLGW600043,430421.33,512533.02
PLGW600043,430399.49,512509.18
PLGW600043,430377.11,512475.96
PLGW600043,430362.3302,512466.7135
PLGW600043,430332.2569,512452.2909
PLGW600043,430306.7512,512439.0938
PLGW600043,430293.1393,512425.8182
PLGW600043,430281.8073,512394.6552
PLGW600043,430258.806,512375.8495
PLGW600043,430232.2946,512364.968
PLGW600043,430201.0265,512371.4202
PLGW600043,430171.0551,512362.2626
PLGW600043,430157.8862,512355.5379
PLGW600043,430157.8862,512335.1889
PLGW600043,430160.754,512301.4832
PLGW600043,430163.8394,512271.6578
PLGW600043,430149.7062,512245.9611
PLGW600043,430132.7981,512222.7571
PLGW600043,430125.9211,512205.5574
PLGW600043,430131.5104,512195.7761
PLGW600043,430143.7509,512177.6852
PLGW600043,430158.2201,512160.8045
PLGW600043,430162.9685,512137.6339
PLGW600043,430163.8394,512100.4299
PLGW600043,430150.4635,512078.5731
PLGW600043,430139.7601,512067.7473
PLGW600043,430126.0276,512053.8579
PLGW600043,430118.86,512049.08
PLGW600043,430078.28,512042.07
PLGW600043,430076.6668,512042.0472
PLGW600043,430043.61,512035.09
PLGW600043,429992.02,512030.33
PLGW600043,429952.33,512019.22
PLGW600043,429932.49,511999.37
PLGW600043,429907.52,511977.42
PLGW600043,429892.01,511942.22
PLGW600043,429866.61,511916.03
PLGW600043,429832.61,511889.09
PLGW600043,429784.1012,511864.2528
PLGW600043,429774.76,511859.47
PLGW600043,429772.684,511857.9521
PLGW600043,429750.1555,511841.4803
PLGW600043,429741.99,511835.51
PLGW600043,429738.8369,511829.5648
PLGW600043,429718.84,511791.86
PLGW600043,429715.76,511768.88
PLGW600043,429719.99,511741.37
PLGW600043,429723.16,511713.85
PLGW600043,429727.4,511678.92
PLGW600043,429709.41,511639.77
PLGW600043,429682.2,511585.68
PLGW600043,429620.51,511556.16
PLGW600043,429618.2622,511554.8114
PLGW600043,429581.6239,511532.8308
PLGW600043,429525.25,511499.01
PLGW600043,429448.0,511446.09
PLGW600043,429362.27,511406.93
PLGW600043,429317.82,511388.94
PLGW600043,429283.95,511369.89
PLGW600043,429251.15,511349.78
PLGW600043,429246.0245,511330.0181
PLGW600043,429267.99,511300.17
PLGW600043,429271.15,511286.36
PLGW600043,429270.12,511269.06
PLGW600043,429262.71,511242.16
PLGW600043,429246.31,511202.69
PLGW600043,429232.25,511180.51
PLGW600043,429213.66,511159.67
PLGW600043,429165.53,511123.54
PLGW600043,429100.11,511091.65
PLGW600043,429064.063,511079.9925
PLGW600043,429056.0639,511076.062
PLGW600043,429049.4854,511070.2817
PLGW600043,429044.9875,511063.9317
PLGW600043,429043.1354,511057.5817
PLGW600043,429041.5479,511051.4963
PLGW600043,429034.5635,511046.2703
PLGW600043,429025.6729,511043.2942
PLGW600043,429015.8833,511042.2358
PLGW600043,429007.6812,511042.2358
PLGW600043,428998.1561,511044.8817
PLGW600043,428988.9458,511048.2366
PLGW600043,428982.0126,511052.0183
PLGW600043,428973.4204,511052.6139
PLGW600043,428906.25,511045.43
PLGW600043,428891.61,511038.26
PLGW600043,428879.47,511025.04
PLGW600043,428867.0,511001.88
PLGW600043,428858.59,510974.55
PLGW600043,428858.1205,510928.3085
PLGW600043,428869.0,510891.96
PLGW600043,428870.59,510872.91
PLGW600043,428875.813,510843.0307
PLGW600043,428876.14,510841.16
PLGW600043,428878.125,510836.2872
PLGW600043,428894.5258,510788.4509
PLGW600043,428899.47,510774.03
PLGW600043,428910.5784,510730.2718
PLGW600043,428910.51,510729.54
PLGW600043,428911.83,510709.04
PLGW600043,428923.07,510677.29
PLGW600043,428937.63,510648.84
PLGW600043,428952.18,510635.61
PLGW600043,428979.3,510632.97
PLGW600043,429007.08,510632.97
PLGW600043,429032.11,510634.69
PLGW600043,429053.0297,510632.9542
PLGW600043,429104.18,510628.71
PLGW600043,429126.41,510607.54
PLGW600043,429144.4,510585.32
PLGW600043,429147.2513,510575.3351
PLGW600043,429154.98,510548.27
PLGW600043,429152.87,510508.06
PLGW600043,429144.4,510483.71
PLGW600043,429116.88,510465.72
PLGW600043,429080.9,510448.79
PLGW600043,429018.293,510399.7507
PLGW600043,429007.39,510386.59
PLGW600043,429003.7534,510383.5183
PLGW600043,428971.34,510356.14
PLGW600043,428942.63,510338.74
PLGW600043,428883.82,510308.4
PLGW600043,428847.4794,510293.5146
PLGW600043,428839.9,510290.41
PLGW600043,428772.47,510265.83
PLGW600043,428736.18,510253.9
PLGW600043,428707.54,510235.62
PLGW600043,428697.3,510215.36
PLGW600043,428693.96,510193.99
PLGW600043,428694.9874,510185.4222
PLGW600043,428704.62,510105.09
PLGW600043,428703.13,510072.79
PLGW600043,428687.82,510040.06
PLGW600043,428657.6,510005.29
PLGW600043,428615.1444,509972.0366
PLGW600043,428610.31,509968.25
PLGW600043,428571.0,509947.86
PLGW600043,428531.93,509939.53
PLGW600043,428434.49,509930.38
PLGW600043,428392.75,509908.88
PLGW600043,428357.83,509885.6
PLGW600043,428328.2,509868.66
PLGW600043,428297.5,509848.02
PLGW600043,428263.11,509814.69
PLGW600043,428244.48,509786.9
PLGW600043,428235.95,509753.67
PLGW600043,428232.54,509720.4
PLGW600043,428234.48,509689.93
PLGW600043,428240.5615,509670.8804
PLGW600043,428236.47,509655.53
PLGW600043,428251.28,509634.36
PLGW600043,428268.22,509610.02
PLGW600043,428258.2717,509573.5405
PLGW600043,428255.52,509563.45
PLGW600043,428246.74,509548.06
PLGW600043,428197.0,509548.06
PLGW600043,428165.25,509538.54
PLGW600043,428141.97,509513.14
PLGW600043,428116.57,509485.62
PLGW600043,428099.63,509459.16
PLGW600043,428096.46,509416.83
PLGW600043,428095.4,509382.96
PLGW600043,428112.33,509362.85
PLGW600043,428145.14,509348.04
PLGW600043,428186.01,509349.72
PLGW600043,428195.1853,509350.8829
PLGW600043,428199.88,509353.06
PLGW600043,428231.43,509359.55
PLGW600043,428241.1413,509359.0535
PLGW600043,428263.31,509357.92
PLGW600043,428283.358,509350.702
PLGW600043,428286.28,509349.65
PLGW600043,428292.38,509341.02
PLGW600043,428291.89,509311.99
PLGW600043,428295.8233,509304.1643
PLGW600043,428297.66,509300.51
PLGW600043,428312.28,509291.36
PLGW600043,428313.4334,509290.9528
PLGW600043,428314.93,509289.83
PLGW600043,428345.1,509268.4
PLGW600043,428364.94,509244.58
PLGW600043,428385.84,509205.43
PLGW600043,428390.6,509178.44
PLGW600043,428389.8103,509169.2224
PLGW600043,428388.22,509150.66
PLGW600043,428373.94,509133.2
PLGW600043,428355.2753,509124.5471
PLGW600043,428341.39,509118.11
PLGW600043,428296.15,509110.18
PLGW600043,428269.16,509109.38
PLGW600043,428230.36,509104.67
PLGW600043,428224.8171,509103.3684
PLGW600043,428210.09,509099.91
PLGW600043,428199.51,509077.42
PLGW600043,428207.45,509050.96
PLGW600043,428207.45,509031.196
PLGW600043,428209.13,509026.69
PLGW600043,428210.46,509015.39
PLGW600043,428207.94,509006.66
PLGW600043,428196.28,508994.45
PLGW600043,428182.4338,508986.7849
PLGW600043,428150.47,508969.09
PLGW600043,428129.44,508950.46
PLGW600043,428096.57,508910.64
PLGW600043,428070.5017,508866.2184
PLGW600043,428069.64,508864.75
PLGW600043,428064.66,508829.39
PLGW600043,428064.91,508794.45
PLGW600043,428080.42,508733.88
PLGW600043,428072.58,508719.06
PLGW600043,428052.58,508705.51
PLGW600043,428021.27,508694.47
PLGW600043,427991.83,508690.79
PLGW600043,427982.03,508700.82
PLGW600043,427962.18,508721.98
PLGW600043,427940.35,508741.83
PLGW600043,427906.62,508769.61
PLGW600043,427883.47,508799.38
