feature_name,feature_code,gde_class,x_coord_2180,y_coord_2180
Dolina Prodkowej Noteci i Kana,PLB300001,2,425066.5302,587452.04
Dolina Prodkowej Noteci i Kana,PLB300001,2,425163.4901,587420.17
Dolina Prodkowej Noteci i Kana,PLB300001,2,425176.8513,587416.0036
Dolina Prodkowej Noteci i Kana,PLB300001,2,425173.3959,587406.7624
Dolina Prodkowej Noteci i Kana,PLB300001,2,425171.3369,587401.2557
Dolina Prodkowej Noteci i Kana,PLB300001,2,425169.6196,587396.676
Dolina Prodkowej Noteci i Kana,PLB300001,2,425166.9812,587389.6066
Dolina Prodkowej Noteci i Kana,PLB300001,2,425172.2729,587368.4399
Dolina Prodkowej Noteci i Kana,PLB300001,2,425187.6188,587337.7482
Dolina Prodkowej Noteci i Kana,PLB300001,2,425199.2605,587313.9356
Dolina Prodkowej Noteci i Kana,PLB300001,2,425223.6022,587266.8397
Dolina Prodkowej Noteci i Kana,PLB300001,2,425226.7772,587238.7938
Dolina Prodkowej Noteci i Kana,PLB300001,2,425226.8193,587216.2049
Dolina Prodkowej Noteci i Kana,PLB300001,2,425214.6901,587180.46
Dolina Prodkowej Noteci i Kana,PLB300001,2,425169.7071,587056.0968
Dolina Prodkowej Noteci i Kana,PLB300001,2,425169.6941,587056.0608
Dolina Prodkowej Noteci i Kana,PLB300001,2,425169.693,587056.058
Dolina Prodkowej Noteci i Kana,PLB300001,2,425166.4064,587048.2501
Dolina Prodkowej Noteci i Kana,PLB300001,2,425097.6563,586866.5625
Dolina Prodkowej Noteci i Kana,PLB300001,2,425086.0119,586828.2917
Dolina Prodkowej Noteci i Kana,PLB300001,2,425061.1901,586762.39
Dolina Prodkowej Noteci i Kana,PLB300001,2,425034.7401,586663.83
Dolina Prodkowej Noteci i Kana,PLB300001,2,425026.3801,586600.02
Dolina Prodkowej Noteci i Kana,PLB300001,2,425026.379,586599.9921
Dolina Prodkowej Noteci i Kana,PLB300001,2,425023.7602,586531.0112
Dolina Prodkowej Noteci i Kana,PLB300001,2,425023.5072,586524.4082
Dolina Prodkowej Noteci i Kana,PLB300001,2,425023.0399,586512.21
Dolina Prodkowej Noteci i Kana,PLB300001,2,425023.0328,586438.9756
Dolina Prodkowej Noteci i Kana,PLB300001,2,425022.0936,586422.1875
Dolina Prodkowej Noteci i Kana,PLB300001,2,425023.1393,586407.2306
Dolina Prodkowej Noteci i Kana,PLB300001,2,425024.8601,586320.62
Dolina Prodkowej Noteci i Kana,PLB300001,2,425024.8644,586320.5245
Dolina Prodkowej Noteci i Kana,PLB300001,2,425027.7049,586257.686
Dolina Prodkowej Noteci i Kana,PLB300001,2,425027.7201,586257.35
Dolina Prodkowej Noteci i Kana,PLB300001,2,425030.6901,586203.32
Dolina Prodkowej Noteci i Kana,PLB300001,2,425030.9401,586184.32
Dolina Prodkowej Noteci i Kana,PLB300001,2,425017.7501,586169.22
Dolina Prodkowej Noteci i Kana,PLB300001,2,425006.6401,586159.69
Dolina Prodkowej Noteci i Kana,PLB300001,2,424969.1201,586152.13
Dolina Prodkowej Noteci i Kana,PLB300001,2,424918.3201,586158.48
Dolina Prodkowej Noteci i Kana,PLB300001,2,424850.5901,586160.59
Dolina Prodkowej Noteci i Kana,PLB300001,2,424761.4856,586176.5033
Dolina Prodkowej Noteci i Kana,PLB300001,2,424704.6701,586186.65
Dolina Prodkowej Noteci i Kana,PLB300001,2,424636.5401,586184.67
Dolina Prodkowej Noteci i Kana,PLB300001,2,424566.4201,586182.69
Dolina Prodkowej Noteci i Kana,PLB300001,2,424517.4701,586171.44
Dolina Prodkowej Noteci i Kana,PLB300001,2,424473.1601,586150.94
Dolina Prodkowej Noteci i Kana,PLB300001,2,424436.7802,586123.15
Dolina Prodkowej Noteci i Kana,PLB300001,2,424414.2901,586095.37
Dolina Prodkowej Noteci i Kana,PLB300001,2,424402.38,586072.22
Dolina Prodkowej Noteci i Kana,PLB300001,2,424415.0144,586055.7316
Dolina Prodkowej Noteci i Kana,PLB300001,2,424435.4901,586029.01
Dolina Prodkowej Noteci i Kana,PLB300001,2,424452.9001,585979.27
Dolina Prodkowej Noteci i Kana,PLB300001,2,424458.9617,585941.2128
Dolina Prodkowej Noteci i Kana,PLB300001,2,424437.4273,585938.8848
Dolina Prodkowej Noteci i Kana,PLB300001,2,424359.308,585937.4898
Dolina Prodkowej Noteci i Kana,PLB300001,2,424238.63,585910.7
Dolina Prodkowej Noteci i Kana,PLB300001,2,424220.27,585901.47
Dolina Prodkowej Noteci i Kana,PLB300001,2,424133.59,585860.14
Dolina Prodkowej Noteci i Kana,PLB300001,2,424044.1,585817.51
Dolina Prodkowej Noteci i Kana,PLB300001,2,424041.82,585805.59
Dolina Prodkowej Noteci i Kana,PLB300001,2,423992.38,585795.8
Dolina Prodkowej Noteci i Kana,PLB300001,2,423970.22,585791.41
Dolina Prodkowej Noteci i Kana,PLB300001,2,423885.23,585774.58
Dolina Prodkowej Noteci i Kana,PLB300001,2,423869.8909,585833.9581
Dolina Prodkowej Noteci i Kana,PLB300001,2,423861.64,585832.62
Dolina Prodkowej Noteci i Kana,PLB300001,2,423818.02,585821.72
Dolina Prodkowej Noteci i Kana,PLB300001,2,423802.32,585817.91
Dolina Prodkowej Noteci i Kana,PLB300001,2,423716.35,585797.11
Dolina Prodkowej Noteci i Kana,PLB300001,2,423645.99,585779.24
Dolina Prodkowej Noteci i Kana,PLB300001,2,423568.5,585759.72
Dolina Prodkowej Noteci i Kana,PLB300001,2,423553.14,585783.13
Dolina Prodkowej Noteci i Kana,PLB300001,2,423510.67,585808.55
Dolina Prodkowej Noteci i Kana,PLB300001,2,423470.7008,585715.6867
Dolina Prodkowej Noteci i Kana,PLB300001,2,423384.2115,585733.8215
Dolina Prodkowej Noteci i Kana,PLB300001,2,423363.2867,585684.997
Dolina Prodkowej Noteci i Kana,PLB300001,2,422930.8405,585837.0506
Dolina Prodkowej Noteci i Kana,PLB300001,2,422661.6078,585899.8251
Dolina Prodkowej Noteci i Kana,PLB300001,2,422646.2629,585902.6151
Dolina Prodkowej Noteci i Kana,PLB300001,2,422689.5076,586065.8286
Dolina Prodkowej Noteci i Kana,PLB300001,2,422462.1246,586056.0637
Dolina Prodkowej Noteci i Kana,PLB300001,2,422110.5876,586053.2738
Dolina Prodkowej Noteci i Kana,PLB300001,2,421898.5495,586044.9038
Dolina Prodkowej Noteci i Kana,PLB300001,2,421735.3359,586040.7189
Dolina Prodkowej Noteci i Kana,PLB300001,2,421590.2572,586033.7439
Dolina Prodkowej Noteci i Kana,PLB300001,2,421428.4386,586032.3489
Dolina Prodkowej Noteci i Kana,PLB300001,2,421283.3598,586026.769
Dolina Prodkowej Noteci i Kana,PLB300001,2,421213.6104,586018.3991
Dolina Prodkowej Noteci i Kana,PLB300001,2,421114.5663,585994.6843
Dolina Prodkowej Noteci i Kana,PLB300001,2,421067.1367,585966.7845
Dolina Prodkowej Noteci i Kana,PLB300001,2,421040.632,585965.3895
Dolina Prodkowej Noteci i Kana,PLB300001,2,420976.4625,586001.6592
Dolina Prodkowej Noteci i Kana,PLB300001,2,420899.7382,586056.0637
Dolina Prodkowej Noteci i Kana,PLB300001,2,420804.879,586109.0733
Dolina Prodkowej Noteci i Kana,PLB300001,2,420638.8755,586118.8382
Dolina Prodkowej Noteci i Kana,PLB300001,2,420530.0664,586120.2332
Dolina Prodkowej Noteci i Kana,PLB300001,2,420459.5694,586100.4059
Dolina Prodkowej Noteci i Kana,PLB300001,2,420440.7872,586095.1236
Dolina Prodkowej Noteci i Kana,PLB300001,2,420345.928,586028.1641
Dolina Prodkowej Noteci i Kana,PLB300001,2,420330.5831,585994.6843
Dolina Prodkowej Noteci i Kana,PLB300001,2,420221.7741,585979.3394
Dolina Prodkowej Noteci i Kana,PLB300001,2,420104.5951,585957.0196
Dolina Prodkowej Noteci i Kana,PLB300001,2,420066.9304,585987.7094
Dolina Prodkowej Noteci i Kana,PLB300001,2,420019.501,586081.1735
Dolina Prodkowej Noteci i Kana,PLB300001,2,420002.9964,586107.1664
Dolina Prodkowej Noteci i Kana,PLB300001,2,419984.8406,586135.7602
Dolina Prodkowej Noteci i Kana,PLB300001,2,419939.8613,586167.5104
Dolina Prodkowej Noteci i Kana,PLB300001,2,419884.2988,586172.8021
Dolina Prodkowej Noteci i Kana,PLB300001,2,419828.7361,586175.448
Dolina Prodkowej Noteci i Kana,PLB300001,2,419725.5484,586180.7395
Dolina Prodkowej Noteci i Kana,PLB300001,2,419638.2357,586175.448
Dolina Prodkowej Noteci i Kana,PLB300001,2,419532.4023,586178.0936
Dolina Prodkowej Noteci i Kana,PLB300001,2,419471.548,586183.3854
Dolina Prodkowej Noteci i Kana,PLB300001,2,419397.4645,586188.6771
Dolina Prodkowej Noteci i Kana,PLB300001,2,419333.9644,586199.2604
Dolina Prodkowej Noteci i Kana,PLB300001,2,419275.7558,586193.9688
Dolina Prodkowej Noteci i Kana,PLB300001,2,419228.1308,586172.8021
Dolina Prodkowej Noteci i Kana,PLB300001,2,419167.2764,586162.2187
Dolina Prodkowej Noteci i Kana,PLB300001,2,419109.068,586175.448
Dolina Prodkowej Noteci i Kana,PLB300001,2,419029.6929,586191.323
Dolina Prodkowej Noteci i Kana,PLB300001,2,418926.5051,586225.7188
Dolina Prodkowej Noteci i Kana,PLB300001,2,418824.2699,586245.15
Dolina Prodkowej Noteci i Kana,PLB300001,2,418781.0601,586251.8501
Dolina Prodkowej Noteci i Kana,PLB300001,2,418609.44,586281.8901
Dolina Prodkowej Noteci i Kana,PLB300001,2,418595.465,586284.3897
Dolina Prodkowej Noteci i Kana,PLB300001,2,418520.94,586297.7201
Dolina Prodkowej Noteci i Kana,PLB300001,2,418518.9101,586298.1101
Dolina Prodkowej Noteci i Kana,PLB300001,2,418404.55,586320.0001
Dolina Prodkowej Noteci i Kana,PLB300001,2,418384.83,586321.65
Dolina Prodkowej Noteci i Kana,PLB300001,2,418146.2501,586353.0102
Dolina Prodkowej Noteci i Kana,PLB300001,2,418142.5101,586353.3902
Dolina Prodkowej Noteci i Kana,PLB300001,2,418009.33,586367.2602
Dolina Prodkowej Noteci i Kana,PLB300001,2,417939.3001,586375.95
Dolina Prodkowej Noteci i Kana,PLB300001,2,417937.79,586376.1502
Dolina Prodkowej Noteci i Kana,PLB300001,2,417935.45,586376.45
Dolina Prodkowej Noteci i Kana,PLB300001,2,417692.2701,586404.1401
Dolina Prodkowej Noteci i Kana,PLB300001,2,417565.5701,586407.8502
Dolina Prodkowej Noteci i Kana,PLB300001,2,417564.57,586407.8801
Dolina Prodkowej Noteci i Kana,PLB300001,2,417501.57,586409.74
Dolina Prodkowej Noteci i Kana,PLB300001,2,417500.44,586349.8
Dolina Prodkowej Noteci i Kana,PLB300001,2,417457.42,586171.73
Dolina Prodkowej Noteci i Kana,PLB300001,2,417418.74,586182.69
Dolina Prodkowej Noteci i Kana,PLB300001,2,417402.23,586117.69
Dolina Prodkowej Noteci i Kana,PLB300001,2,417399.47,586103.87
Dolina Prodkowej Noteci i Kana,PLB300001,2,417387.41,586063.84
Dolina Prodkowej Noteci i Kana,PLB300001,2,417381.84,586040.92
Dolina Prodkowej Noteci i Kana,PLB300001,2,417381.45,586039.48
Dolina Prodkowej Noteci i Kana,PLB300001,2,417348.76,585918.27
Dolina Prodkowej Noteci i Kana,PLB300001,2,417316.4835,585790.6858
Dolina Prodkowej Noteci i Kana,PLB300001,2,417312.5436,585791.8012
Dolina Prodkowej Noteci i Kana,PLB300001,2,417167.0224,585884.4056
Dolina Prodkowej Noteci i Kana,PLB300001,2,417074.4181,585963.7807
Dolina Prodkowej Noteci i Kana,PLB300001,2,416963.2929,586053.7392
Dolina Prodkowej Noteci i Kana,PLB300001,2,416881.2719,586074.9059
Dolina Prodkowej Noteci i Kana,PLB300001,2,416727.8132,586109.3018
Dolina Prodkowej Noteci i Kana,PLB300001,2,416539.9587,586162.2186
Dolina Prodkowej Noteci i Kana,PLB300001,2,416407.6668,586196.6145
Dolina Prodkowej Noteci i Kana,PLB300001,2,416272.729,586215.1354
Dolina Prodkowej Noteci i Kana,PLB300001,2,416076.9369,586231.0104
Dolina Prodkowej Noteci i Kana,PLB300001,2,415809.7072,586257.4688
Dolina Prodkowej Noteci i Kana,PLB300001,2,415664.1861,586273.3438
Dolina Prodkowej Noteci i Kana,PLB300001,2,415455.1648,586294.5105
Dolina Prodkowej Noteci i Kana,PLB300001,2,415293.7687,586310.3856
Dolina Prodkowej Noteci i Kana,PLB300001,2,415153.5392,586318.3231
Dolina Prodkowej Noteci i Kana,PLB300001,2,415031.8307,586320.9689
Dolina Prodkowej Noteci i Kana,PLB300001,2,414870.4345,586302.4481
Dolina Prodkowej Noteci i Kana,PLB300001,2,414698.455,586281.2814
Dolina Prodkowej Noteci i Kana,PLB300001,2,414692.82,586282.2
Dolina Prodkowej Noteci i Kana,PLB300001,2,414704.92,586237.52
Dolina Prodkowej Noteci i Kana,PLB300001,2,414704.65,586235.07
Dolina Prodkowej Noteci i Kana,PLB300001,2,414703.14,586221.03
Dolina Prodkowej Noteci i Kana,PLB300001,2,414701.55,586215.26
Dolina Prodkowej Noteci i Kana,PLB300001,2,414659.54,586194.2
Dolina Prodkowej Noteci i Kana,PLB300001,2,414650.94,586180.23
Dolina Prodkowej Noteci i Kana,PLB300001,2,414656.42,586168.29
Dolina Prodkowej Noteci i Kana,PLB300001,2,414623.64,586153.68
Dolina Prodkowej Noteci i Kana,PLB300001,2,414595.02,586137.78
Dolina Prodkowej Noteci i Kana,PLB300001,2,414521.19,586101.63
Dolina Prodkowej Noteci i Kana,PLB300001,2,414519.37,586100.74
Dolina Prodkowej Noteci i Kana,PLB300001,2,414394.48,586040.82
Dolina Prodkowej Noteci i Kana,PLB300001,2,414389.72,586038.54
Dolina Prodkowej Noteci i Kana,PLB300001,2,414323.33,586006.7
Dolina Prodkowej Noteci i Kana,PLB300001,2,414093.3,585897.8
Dolina Prodkowej Noteci i Kana,PLB300001,2,414091.51,585896.88
Dolina Prodkowej Noteci i Kana,PLB300001,2,414071.8,585886.72
Dolina Prodkowej Noteci i Kana,PLB300001,2,413804.83,585759.94
Dolina Prodkowej Noteci i Kana,PLB300001,2,413597.68,585662.13
Dolina Prodkowej Noteci i Kana,PLB300001,2,413596.33,585661.46
Dolina Prodkowej Noteci i Kana,PLB300001,2,413491.45,585609.76
Dolina Prodkowej Noteci i Kana,PLB300001,2,413496.94,585599.52
Dolina Prodkowej Noteci i Kana,PLB300001,2,413003.72,585370.98
Dolina Prodkowej Noteci i Kana,PLB300001,2,412951.71,585344.99
Dolina Prodkowej Noteci i Kana,PLB300001,2,412842.63,585290.67
Dolina Prodkowej Noteci i Kana,PLB300001,2,412841.25,585290.02
Dolina Prodkowej Noteci i Kana,PLB300001,2,412774.39,585258.37
Dolina Prodkowej Noteci i Kana,PLB300001,2,412725.6,585236.84
Dolina Prodkowej Noteci i Kana,PLB300001,2,412605.51,585177.98
Dolina Prodkowej Noteci i Kana,PLB300001,2,412638.6203,585520.3884
Dolina Prodkowej Noteci i Kana,PLB300001,2,412739.0594,585548.2882
Dolina Prodkowej Noteci i Kana,PLB300001,2,412743.2443,585629.1975
Dolina Prodkowej Noteci i Kana,PLB300001,2,412649.7802,585813.3359
Dolina Prodkowej Noteci i Kana,PLB300001,2,412469.8267,585768.6962
Dolina Prodkowej Noteci i Kana,PLB300001,2,412344.2778,585738.0065
Dolina Prodkowej Noteci i Kana,PLB300001,2,412267.5535,585718.4767
Dolina Prodkowej Noteci i Kana,PLB300001,2,412238.2587,585682.207
Dolina Prodkowej Noteci i Kana,PLB300001,2,412200.5941,585678.022
Dolina Prodkowej Noteci i Kana,PLB300001,2,412181.0642,585659.8872
Dolina Prodkowej Noteci i Kana,PLB300001,2,412140.6096,585657.0972
Dolina Prodkowej Noteci i Kana,PLB300001,2,412104.3399,585645.9373
Dolina Prodkowej Noteci i Kana,PLB300001,2,412042.9604,585636.1724
Dolina Prodkowej Noteci i Kana,PLB300001,2,411920.2015,585609.6676
Dolina Prodkowej Noteci i Kana,PLB300001,2,411853.2421,585601.2977
Dolina Prodkowej Noteci i Kana,PLB300001,2,411779.3077,585581.7679
Dolina Prodkowej Noteci i Kana,PLB300001,2,411776.63,585563.4
Dolina Prodkowej Noteci i Kana,PLB300001,2,411634.5,585520.26
Dolina Prodkowej Noteci i Kana,PLB300001,2,411629.72,585526.57
Dolina Prodkowej Noteci i Kana,PLB300001,2,411629.07,585527.44
Dolina Prodkowej Noteci i Kana,PLB300001,2,411625.32,585531.41
Dolina Prodkowej Noteci i Kana,PLB300001,2,411617.4,585600.52
Dolina Prodkowej Noteci i Kana,PLB300001,2,411520.21,585581.44
Dolina Prodkowej Noteci i Kana,PLB300001,2,411403.7,585549.53
Dolina Prodkowej Noteci i Kana,PLB300001,2,411362.26,585538.04
Dolina Prodkowej Noteci i Kana,PLB300001,2,411360.86,585537.74
Dolina Prodkowej Noteci i Kana,PLB300001,2,411276.9879,585519.7825
Dolina Prodkowej Noteci i Kana,PLB300001,2,411269.27,585518.13
Dolina Prodkowej Noteci i Kana,PLB300001,2,411266.99,585486.56
Dolina Prodkowej Noteci i Kana,PLB300001,2,411266.55,585430.37
Dolina Prodkowej Noteci i Kana,PLB300001,2,411266.17,585427.37
Dolina Prodkowej Noteci i Kana,PLB300001,2,411266.01,585426.14
Dolina Prodkowej Noteci i Kana,PLB300001,2,411260.76,585426.64
Dolina Prodkowej Noteci i Kana,PLB300001,2,411258.54,585426.99
Dolina Prodkowej Noteci i Kana,PLB300001,2,411219.81,585433.05
Dolina Prodkowej Noteci i Kana,PLB300001,2,411139.15,585426.51
Dolina Prodkowej Noteci i Kana,PLB300001,2,411126.82,585425.8
Dolina Prodkowej Noteci i Kana,PLB300001,2,411112.49,585428.66
Dolina Prodkowej Noteci i Kana,PLB300001,2,411059.24,585442.46
Dolina Prodkowej Noteci i Kana,PLB300001,2,411044.11,585446.38
Dolina Prodkowej Noteci i Kana,PLB300001,2,411042.13,585446.7
Dolina Prodkowej Noteci i Kana,PLB300001,2,411023.46,585449.77
Dolina Prodkowej Noteci i Kana,PLB300001,2,411004.49,585449.94
Dolina Prodkowej Noteci i Kana,PLB300001,2,410968.99,585449.87
Dolina Prodkowej Noteci i Kana,PLB300001,2,410940.8,585447.5
Dolina Prodkowej Noteci i Kana,PLB300001,2,410902.4,585444.0
Dolina Prodkowej Noteci i Kana,PLB300001,2,410883.03,585442.43
Dolina Prodkowej Noteci i Kana,PLB300001,2,410826.31,585437.33
Dolina Prodkowej Noteci i Kana,PLB300001,2,410799.16,585434.57
Dolina Prodkowej Noteci i Kana,PLB300001,2,410761.86,585439.64
Dolina Prodkowej Noteci i Kana,PLB300001,2,410648.55,585440.52
Dolina Prodkowej Noteci i Kana,PLB300001,2,410643.29,585440.67
Dolina Prodkowej Noteci i Kana,PLB300001,2,410434.02,585460.55
Dolina Prodkowej Noteci i Kana,PLB300001,2,410431.82,585460.89
Dolina Prodkowej Noteci i Kana,PLB300001,2,410425.63,585461.84
Dolina Prodkowej Noteci i Kana,PLB300001,2,410276.7,585465.29
Dolina Prodkowej Noteci i Kana,PLB300001,2,410265.45,585464.89
Dolina Prodkowej Noteci i Kana,PLB300001,2,410266.93,585468.87
Dolina Prodkowej Noteci i Kana,PLB300001,2,410270.39,585478.11
Dolina Prodkowej Noteci i Kana,PLB300001,2,410273.49,585488.56
Dolina Prodkowej Noteci i Kana,PLB300001,2,410252.31,585485.29
Dolina Prodkowej Noteci i Kana,PLB300001,2,410080.2,585503.42
Dolina Prodkowej Noteci i Kana,PLB300001,2,410066.23,585504.88
Dolina Prodkowej Noteci i Kana,PLB300001,2,409928.76,585452.47
Dolina Prodkowej Noteci i Kana,PLB300001,2,409911.07,585449.81
Dolina Prodkowej Noteci i Kana,PLB300001,2,409912.65,585438.49
Dolina Prodkowej Noteci i Kana,PLB300001,2,409913.82,585428.25
Dolina Prodkowej Noteci i Kana,PLB300001,2,409915.38,585416.92
Dolina Prodkowej Noteci i Kana,PLB300001,2,409910.2,585409.7
Dolina Prodkowej Noteci i Kana,PLB300001,2,409880.92,585408.23
Dolina Prodkowej Noteci i Kana,PLB300001,2,409880.14,585442.8
Dolina Prodkowej Noteci i Kana,PLB300001,2,409883.58,585445.65
Dolina Prodkowej Noteci i Kana,PLB300001,2,409878.82,585463.7
Dolina Prodkowej Noteci i Kana,PLB300001,2,409837.83,585481.01
Dolina Prodkowej Noteci i Kana,PLB300001,2,409805.77,585478.4
Dolina Prodkowej Noteci i Kana,PLB300001,2,409766.58,585484.41
Dolina Prodkowej Noteci i Kana,PLB300001,2,409694.34,585490.28
Dolina Prodkowej Noteci i Kana,PLB300001,2,409628.42,585495.63
Dolina Prodkowej Noteci i Kana,PLB300001,2,409557.01,585506.05
Dolina Prodkowej Noteci i Kana,PLB300001,2,409578.7573,585527.2173
Dolina Prodkowej Noteci i Kana,PLB300001,2,409586.6948,585617.1759
Dolina Prodkowej Noteci i Kana,PLB300001,2,409404.1319,585603.9467
Dolina Prodkowej Noteci i Kana,PLB300001,2,409168.6522,585556.3217
Dolina Prodkowej Noteci i Kana,PLB300001,2,409344.6564,585144.375
Dolina Prodkowej Noteci i Kana,PLB300001,2,409388.2568,585003.3414
Dolina Prodkowej Noteci i Kana,PLB300001,2,409391.1201,585001.0507
Dolina Prodkowej Noteci i Kana,PLB300001,2,409414.7153,584982.1747
Dolina Prodkowej Noteci i Kana,PLB300001,2,409430.5902,584953.0705
Dolina Prodkowej Noteci i Kana,PLB300001,2,409441.1737,584905.4453
Dolina Prodkowej Noteci i Kana,PLB300001,2,409451.7569,584860.466
Dolina Prodkowej Noteci i Kana,PLB300001,2,409467.6321,584810.1953
Dolina Prodkowej Noteci i Kana,PLB300001,2,409472.9238,584762.5701
Dolina Prodkowej Noteci i Kana,PLB300001,2,409475.5695,584693.7783
Dolina Prodkowej Noteci i Kana,PLB300001,2,409480.8612,584566.7781
Dolina Prodkowej Noteci i Kana,PLB300001,2,409486.1529,584484.7569
Dolina Prodkowej Noteci i Kana,PLB300001,2,409554.9448,584482.1111
Dolina Prodkowej Noteci i Kana,PLB300001,2,409594.6323,584458.2985
Dolina Prodkowej Noteci i Kana,PLB300001,2,409607.8614,584426.5486
Dolina Prodkowej Noteci i Kana,PLB300001,2,409613.1532,584381.5693
Dolina Prodkowej Noteci i Kana,PLB300001,2,409621.0908,584320.7151
Dolina Prodkowej Noteci i Kana,PLB300001,2,409636.9657,584299.5484
Dolina Prodkowej Noteci i Kana,PLB300001,2,409888.3205,584336.5901
Dolina Prodkowej Noteci i Kana,PLB300001,2,410152.9043,584363.0485
Dolina Prodkowej Noteci i Kana,PLB300001,2,410171.177,584347.3861
Dolina Prodkowej Noteci i Kana,PLB300001,2,410171.4252,584347.1734
Dolina Prodkowej Noteci i Kana,PLB300001,2,410172.2631,584340.8888
Dolina Prodkowej Noteci i Kana,PLB300001,2,410176.7168,584307.4858
Dolina Prodkowej Noteci i Kana,PLB300001,2,410187.3001,584236.0482
Dolina Prodkowej Noteci i Kana,PLB300001,2,410198.6049,584183.2923
Dolina Prodkowej Noteci i Kana,PLB300001,2,410203.1751,584161.9647
Dolina Prodkowej Noteci i Kana,PLB300001,2,410203.5235,584158.0161
Dolina Prodkowej Noteci i Kana,PLB300001,2,410211.1127,584072.0062
Dolina Prodkowej Noteci i Kana,PLB300001,2,410238.548,583977.2297
Dolina Prodkowej Noteci i Kana,PLB300001,2,410240.2166,583971.4649
Dolina Prodkowej Noteci i Kana,PLB300001,2,410240.2192,583971.4566
Dolina Prodkowej Noteci i Kana,PLB300001,2,410280.7671,583842.1167
Dolina Prodkowej Noteci i Kana,PLB300001,2,410310.0364,583748.7538
Dolina Prodkowej Noteci i Kana,PLB300001,2,410310.0371,583748.7494
Dolina Prodkowej Noteci i Kana,PLB300001,2,410310.4351,583738.8666
Dolina Prodkowej Noteci i Kana,PLB300001,2,410312.1171,583697.1121
Dolina Prodkowej Noteci i Kana,PLB300001,2,410312.6689,583683.4147
Dolina Prodkowej Noteci i Kana,PLB300001,2,410316.9462,583577.2343
Dolina Prodkowej Noteci i Kana,PLB300001,2,410295.7795,583566.6509
Dolina Prodkowej Noteci i Kana,PLB300001,2,410279.9045,583548.1301
Dolina Prodkowej Noteci i Kana,PLB300001,2,410264.0295,583521.6717
Dolina Prodkowej Noteci i Kana,PLB300001,2,410279.9045,583495.2133
Dolina Prodkowej Noteci i Kana,PLB300001,2,410322.2379,583471.4007
Dolina Prodkowej Noteci i Kana,PLB300001,2,410321.1967,583444.6465
Dolina Prodkowej Noteci i Kana,PLB300001,2,410248.6574,583358.1573
Dolina Prodkowej Noteci i Kana,PLB300001,2,410201.34,583311.15
Dolina Prodkowej Noteci i Kana,PLB300001,2,410173.35,583307.98
Dolina Prodkowej Noteci i Kana,PLB300001,2,410159.35,583306.39
Dolina Prodkowej Noteci i Kana,PLB300001,2,410144.42,583304.7
Dolina Prodkowej Noteci i Kana,PLB300001,2,410103.16,583320.48
Dolina Prodkowej Noteci i Kana,PLB300001,2,410083.51,583322.4
